법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
4613012800,46130002,전라남도 여수시2,전라남도 여수시 학동(쌍봉동주민센터 부근),5,5,0,4,1,0,127.6641772,34.76352437,"{""type"":""Polygon"",""coordinates"":[[[127.66597387,34.76352437],[127.66593935,34.76323642],[127.66583711,34.76295954],[127.66567109,34.76270437],[127.66544765,34.7624807],[127.6651754,34.76229715],[127.66486478,34.76216075],[127.66452775,34.76207676],[127.66417724,34.7620484],[127.66382674,34.76207676],[127.6634897,34.76216075],[127.66317909,34.76229715],[127.66290683,34.7624807],[127.6626834,34.76270437],[127.66251737,34.76295954],[127.66241513,34.76323642],[127.66238061,34.76352437],[127.66241513,34.76381231],[127.66251737,34.76408919],[127.6626834,34.76434436],[127.66290683,34.76456802],[127.66317909,34.76475157],[127.6634897,34.76488796],[127.66382674,34.76497195],[127.66417724,34.76500031],[127.66452775,34.76497195],[127.66486478,34.76488796],[127.6651754,34.76475157],[127.66544765,34.76456802],[127.66567109,34.76434436],[127.66583711,34.76408919],[127.66593935,34.76381231],[127.66597387,34.76352437]]]}"
4613010700,46130003,전라남도 여수시3,전라남도 여수시 중앙동(진남관매표소 부근),5,5,0,3,2,0,127.7365555,34.74109843,"{""type"":""Polygon"",""coordinates"":[[[127.73835213,34.74109843],[127.73831761,34.74081041],[127.73821537,34.74053345],[127.73804934,34.74027821],[127.73782591,34.74005448],[127.73755365,34.73987088],[127.73724304,34.73973444],[127.736906,34.73965043],[127.7365555,34.73962206],[127.73620499,34.73965043],[127.73586796,34.73973444],[127.73555734,34.73987088],[127.73528509,34.74005448],[127.73506165,34.74027821],[127.73489563,34.74053345],[127.73479339,34.74081041],[127.73475887,34.74109843],[127.73479339,34.74138645],[127.73489563,34.7416634],[127.73506165,34.74191864],[127.73528509,34.74214236],[127.73555734,34.74232596],[127.73586796,34.74246239],[127.73620499,34.7425464],[127.7365555,34.74257477],[127.736906,34.7425464],[127.73724304,34.74246239],[127.73755365,34.74232596],[127.73782591,34.74214236],[127.73804934,34.74191864],[127.73821537,34.7416634],[127.73831761,34.74138645],[127.73835213,34.74109843]]]}"
4613013500,46130004,전라남도 여수시4,전라남도 여수시 선원동(여천전남병원입구 부근),4,6,1,1,4,0,127.654833,34.76971737,"{""type"":""Polygon"",""coordinates"":[[[127.6566296,34.76971737],[127.65659508,34.76942945],[127.65649284,34.76915259],[127.65632682,34.76889743],[127.65610338,34.76867379],[127.65583113,34.76849025],[127.65552051,34.76835386],[127.65518348,34.76826987],[127.65483297,34.76824152],[127.65448247,34.76826987],[127.65414543,34.76835386],[127.65383482,34.76849025],[127.65356256,34.76867379],[127.65333913,34.76889743],[127.6531731,34.76915259],[127.65307086,34.76942945],[127.65303634,34.76971737],[127.65307086,34.7700053],[127.6531731,34.77028215],[127.65333913,34.7705373],[127.65356256,34.77076095],[127.65383482,34.77094448],[127.65414543,34.77108086],[127.65448247,34.77116485],[127.65483297,34.7711932],[127.65518348,34.77116485],[127.65552051,34.77108086],[127.65583113,34.77094448],[127.65610338,34.77076095],[127.65632682,34.7705373],[127.65649284,34.77028215],[127.65659508,34.7700053],[127.6566296,34.76971737]]]}"
4613010400,46130005,전라남도 여수시5,전라남도 여수시 관문동(치킨아이 부근),3,3,0,1,2,0,127.7417338,34.74442547,"{""type"":""Polygon"",""coordinates"":[[[127.74353044,34.74442547],[127.74349592,34.74413746],[127.74339368,34.74386051],[127.74322765,34.74360528],[127.74300422,34.74338156],[127.74273197,34.74319796],[127.74242135,34.74306154],[127.74208432,34.74297753],[127.74173381,34.74294916],[127.74138331,34.74297753],[127.74104627,34.74306154],[127.74073566,34.74319796],[127.7404634,34.74338156],[127.74023997,34.74360528],[127.74007394,34.74386051],[127.7399717,34.74413746],[127.73993718,34.74442547],[127.7399717,34.74471348],[127.74007394,34.74499042],[127.74023997,34.74524565],[127.7404634,34.74546936],[127.74073566,34.74565295],[127.74104627,34.74578937],[127.74138331,34.74587338],[127.74173381,34.74590175],[127.74208432,34.74587338],[127.74242135,34.74578937],[127.74273197,34.74565295],[127.74300422,34.74546936],[127.74322765,34.74524565],[127.74339368,34.74499042],[127.74349592,34.74471348],[127.74353044,34.74442547]]]}"
4613011300,46130001,전라남도 여수시1,전라남도 여수시 서교동(중앙로17 부근),8,8,0,5,3,0,127.7301299,34.74024655,"{""type"":""Polygon"",""coordinates"":[[[127.73192653,34.74024655],[127.73189201,34.73995853],[127.73178977,34.73968157],[127.73162375,34.73942632],[127.73140031,34.73920259],[127.73112806,34.73901899],[127.73081744,34.73888255],[127.73048041,34.73879854],[127.7301299,34.73877017],[127.7297794,34.73879854],[127.72944236,34.73888255],[127.72913175,34.73901899],[127.72885949,34.73920259],[127.72863606,34.73942632],[127.72847003,34.73968157],[127.72836779,34.73995853],[127.72833327,34.74024655],[127.72836779,34.74053458],[127.72847003,34.74081153],[127.72863606,34.74106678],[127.72885949,34.7412905],[127.72913175,34.7414741],[127.72944236,34.74161053],[127.7297794,34.74169454],[127.7301299,34.74172291],[127.73048041,34.74169454],[127.73081744,34.74161053],[127.73112806,34.7414741],[127.73140031,34.7412905],[127.73162375,34.74106678],[127.73178977,34.74081153],[127.73189201,34.74053458],[127.73192653,34.74024655]]]}"
4613011000,46130002,전라남도 여수시2,전라남도 여수시 충무동(한재사거리 부근),7,8,0,6,1,1,127.727846,34.7426481,"{""type"":""Polygon"",""coordinates"":[[[127.72964267,34.7426481],[127.72960815,34.74236008],[127.72950591,34.74208313],[127.72933989,34.74182789],[127.72911645,34.74160417],[127.7288442,34.74142057],[127.72853359,34.74128414],[127.72819655,34.74120012],[127.72784604,34.74117176],[127.72749554,34.74120012],[127.7271585,34.74128414],[127.72684789,34.74142057],[127.72657563,34.74160417],[127.7263522,34.74182789],[127.72618617,34.74208313],[127.72608394,34.74236008],[127.72604941,34.7426481],[127.72608394,34.74293611],[127.72618617,34.74321306],[127.7263522,34.7434683],[127.72657563,34.74369201],[127.72684789,34.74387561],[127.7271585,34.74401203],[127.72749554,34.74409604],[127.72784604,34.74412441],[127.72819655,34.74409604],[127.72853359,34.74401203],[127.7288442,34.74387561],[127.72911645,34.74369201],[127.72933989,34.7434683],[127.72950591,34.74321306],[127.72960815,34.74293611],[127.72964267,34.7426481]]]}"
4613010300,46130003,전라남도 여수시3,전라남도 여수시 공화동(공화동사거리 부근),4,4,0,3,1,0,127.7433206,34.74636179,"{""type"":""Polygon"",""coordinates"":[[[127.74511726,34.74636179],[127.74508274,34.74607379],[127.7449805,34.74579685],[127.74481447,34.74554162],[127.74459104,34.74531791],[127.74431878,34.74513432],[127.74400817,34.74499789],[127.74367113,34.74491388],[127.74332063,34.74488552],[127.74297012,34.74491388],[127.74263309,34.74499789],[127.74232247,34.74513432],[127.74205022,34.74531791],[127.74182678,34.74554162],[127.74166076,34.74579685],[127.74155852,34.74607379],[127.741524,34.74636179],[127.74155852,34.74664979],[127.74166076,34.74692673],[127.74182678,34.74718195],[127.74205022,34.74740566],[127.74232247,34.74758925],[127.74263309,34.74772567],[127.74297012,34.74780967],[127.74332063,34.74783804],[127.74367113,34.74780967],[127.74400817,34.74772567],[127.74431878,34.74758925],[127.74459104,34.74740566],[127.74481447,34.74718195],[127.7449805,34.74692673],[127.74508274,34.74664979],[127.74511726,34.74636179]]]}"
4613010800,46130001,전라남도 여수시1,전라남도 여수시 교동(교동사거리 부근),12,12,0,5,7,0,127.7307323,34.74042487,"{""type"":""Polygon"",""coordinates"":[[[127.73252896,34.74042487],[127.73249443,34.74013684],[127.7323922,34.73985988],[127.73222617,34.73960464],[127.73200274,34.73938091],[127.73173048,34.7391973],[127.73141987,34.73906087],[127.73108283,34.73897686],[127.73073233,34.73894849],[127.73038182,34.73897686],[127.73004478,34.73906087],[127.72973417,34.7391973],[127.72946192,34.73938091],[127.72923848,34.73960464],[127.72907246,34.73985988],[127.72897022,34.74013684],[127.7289357,34.74042487],[127.72897022,34.74071289],[127.72907246,34.74098985],[127.72923848,34.74124509],[127.72946192,34.74146881],[127.72973417,34.74165241],[127.73004478,34.74178884],[127.73038182,34.74187285],[127.73073233,34.74190122],[127.73108283,34.74187285],[127.73141987,34.74178884],[127.73173048,34.74165241],[127.73200274,34.74146881],[127.73222617,34.74124509],[127.7323922,34.74098985],[127.73249443,34.74071289],[127.73252896,34.74042487]]]}"
4613010900,46130002,전라남도 여수시2,전라남도 여수시 군자동(고소동3842 부근),5,6,1,5,0,0,127.7373234,34.74132563,"{""type"":""Polygon"",""coordinates"":[[[127.73912002,34.74132563],[127.73908549,34.74103761],[127.73898326,34.74076065],[127.73881723,34.74050541],[127.73859379,34.74028169],[127.73832154,34.74009808],[127.73801093,34.73996165],[127.73767389,34.73987764],[127.73732339,34.73984927],[127.73697288,34.73987764],[127.73663584,34.73996165],[127.73632523,34.74009808],[127.73605298,34.74028169],[127.73582954,34.74050541],[127.73566351,34.74076065],[127.73556128,34.74103761],[127.73552675,34.74132563],[127.73556128,34.74161365],[127.73566351,34.7418906],[127.73582954,34.74214584],[127.73605298,34.74236956],[127.73632523,34.74255316],[127.73663584,34.74268959],[127.73697288,34.7427736],[127.73732339,34.74280197],[127.73767389,34.7427736],[127.73801093,34.74268959],[127.73832154,34.74255316],[127.73859379,34.74236956],[127.73881723,34.74214584],[127.73898326,34.7418906],[127.73908549,34.74161365],[127.73912002,34.74132563]]]}"
4613011300,46130003,전라남도 여수시3,전라남도 여수시 서교동(한재사거리 부근),4,7,0,3,3,1,127.7279376,34.74248234,"{""type"":""Polygon"",""coordinates"":[[[127.72973423,34.74248234],[127.72969971,34.74219432],[127.72959747,34.74191737],[127.72943145,34.74166213],[127.72920801,34.74143841],[127.72893576,34.74125481],[127.72862514,34.74111838],[127.72828811,34.74103437],[127.7279376,34.741006],[127.7275871,34.74103437],[127.72725006,34.74111838],[127.72693945,34.74125481],[127.72666719,34.74143841],[127.72644376,34.74166213],[127.72627773,34.74191737],[127.72617549,34.74219432],[127.72614097,34.74248234],[127.72617549,34.74277036],[127.72627773,34.74304731],[127.72644376,34.74330254],[127.72666719,34.74352626],[127.72693945,34.74370986],[127.72725006,34.74384628],[127.7275871,34.74393029],[127.7279376,34.74395866],[127.72828811,34.74393029],[127.72862514,34.74384628],[127.72893576,34.74370986],[127.72920801,34.74352626],[127.72943145,34.74330254],[127.72959747,34.74304731],[127.72969971,34.74277036],[127.72973423,34.74248234]]]}"
4613012800,46130004,전라남도 여수시4,전라남도 여수시 학동(쌍봉사거리 부근),4,4,0,1,3,0,127.6638384,34.76581912,"{""type"":""Polygon"",""coordinates"":[[[127.66563502,34.76581912],[127.66560049,34.76553118],[127.66549826,34.76525431],[127.66533223,34.76499914],[127.66510879,34.76477548],[127.66483654,34.76459193],[127.66452593,34.76445554],[127.66418889,34.76437155],[127.66383838,34.76434319],[127.66348788,34.76437155],[127.66315084,34.76445554],[127.66284023,34.76459193],[127.66256798,34.76477548],[127.66234454,34.76499914],[127.66217851,34.76525431],[127.66207628,34.76553118],[127.66204175,34.76581912],[127.66207628,34.76610705],[127.66217851,34.76638392],[127.66234454,34.76663909],[127.66256798,34.76686274],[127.66284023,34.76704629],[127.66315084,34.76718267],[127.66348788,34.76726666],[127.66383838,34.76729502],[127.66418889,34.76726666],[127.66452593,34.76718267],[127.66483654,34.76704629],[127.66510879,34.76686274],[127.66533223,34.76663909],[127.66549826,34.76638392],[127.66560049,34.76610705],[127.66563502,34.76581912]]]}"
4613013300,46130005,전라남도 여수시5,전라남도 여수시 신기동(시전삼거리 부근),3,3,0,2,1,0,127.674201,34.76155116,"{""type"":""Polygon"",""coordinates"":[[[127.67599764,34.76155116],[127.67596312,34.76126321],[127.67586088,34.76098632],[127.67569485,34.76073114],[127.67547142,34.76050747],[127.67519916,34.76032391],[127.67488855,34.76018751],[127.67455151,34.76010352],[127.67420101,34.76007516],[127.6738505,34.76010352],[127.67351347,34.76018751],[127.67320285,34.76032391],[127.6729306,34.76050747],[127.67270716,34.76073114],[127.67254114,34.76098632],[127.6724389,34.76126321],[127.67240438,34.76155116],[127.6724389,34.76183911],[127.67254114,34.76211599],[127.67270716,34.76237117],[127.6729306,34.76259483],[127.67320285,34.76277839],[127.67351347,34.76291478],[127.6738505,34.76299877],[127.67420101,34.76302713],[127.67455151,34.76299877],[127.67488855,34.76291478],[127.67519916,34.76277839],[127.67547142,34.76259483],[127.67569485,34.76237117],[127.67586088,34.76211599],[127.67596312,34.76183911],[127.67599764,34.76155116]]]}"
4613013300,46130006,전라남도 여수시6,전라남도 여수시 신기동(다세대주택입구 부근),2,2,1,1,0,0,127.6737915,34.76487649,"{""type"":""Polygon"",""coordinates"":[[[127.67558813,34.76487649],[127.6755536,34.76458855],[127.67545137,34.76431167],[127.67528534,34.7640565],[127.6750619,34.76383284],[127.67478965,34.76364929],[127.67447904,34.76351289],[127.674142,34.7634289],[127.67379149,34.76340054],[127.67344099,34.7634289],[127.67310395,34.76351289],[127.67279334,34.76364929],[127.67252109,34.76383284],[127.67229765,34.7640565],[127.67213162,34.76431167],[127.67202939,34.76458855],[127.67199486,34.76487649],[127.67202939,34.76516443],[127.67213162,34.7654413],[127.67229765,34.76569647],[127.67252109,34.76592012],[127.67279334,34.76610367],[127.67310395,34.76624006],[127.67344099,34.76632404],[127.67379149,34.7663524],[127.674142,34.76632404],[127.67447904,34.76624006],[127.67478965,34.76610367],[127.6750619,34.76592012],[127.67528534,34.76569647],[127.67545137,34.7654413],[127.6755536,34.76516443],[127.67558813,34.76487649]]]}"
